urlDetail,houseType,housePic,agentPic,agentPeople,agentCompany,price,location,bed,bathroom
https://www.domain.com.au/504-9-degraves-street-melbourne-vic-3000-12131201,Apartment,https://rimh2.domainstatic.com.au/lIgfj4yKZ1_JgRDlC08MiScrrhM=/660x440/filters:format(jpeg):quality(80)/12131201_1_1_180427_083111-w1600-h1200,null,Andrea Diaz-McKendry,Kay \u0026 Burton - Bayside,560,"504/9 Degraves Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1714-87-franklin-street-melbourne-vic-3000-12161023,Apartment,https://rimh2.domainstatic.com.au/7jjaeK_pAxx0b2Zg5crgBxFtMuM=/660x440/filters:format(jpeg):quality(80)/12161023_1_1_180503_053201-w800-h533,null,Stephanie Hume,Dingle Partners,570,"1714/87 Franklin Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1913-250-elizabeth-street-melbourne-vic-3000-12161213,Apartment,https://rimh2.domainstatic.com.au/11hAablklIW7t0duWJyDjy-sUkY=/660x440/filters:format(jpeg):quality(80)/12161213_1_1_180503_060417-w800-h600,null,Natalie Dixon,Dingle Partners,465,"1913/250 Elizabeth Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/302-30-st-andrews-place-melbourne-vic-3000-12162490,Apartment,https://rimh2.domainstatic.com.au/tcY0Cei9qIGsBNTCfPLxIv_CtpE=/660x440/filters:format(jpeg):quality(80)/12162490_1_1_180508_032635-w769-h513,null,Elizabeth McQuillian,Dingle Partners,1625,"302/30 St Andrews Place,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/4b-237-flinders-lane-melbourne-vic-3000-12163332,Apartment,https://rimh2.domainstatic.com.au/N-c3CVeII4WLYOCLseMoclL_LQA=/660x440/filters:format(jpeg):quality(80)/12163332_1_1_180504_033013-w800-h450,null,Elizabeth McQuillian,Dingle Partners,590,"4B/237 Flinders Lane,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1003-31-abeckett-street-melbourne-vic-3000-12164304,Apartment,https://rimh2.domainstatic.com.au/LsD1MyhxFPCEWc1hW2svpD-P5p8=/660x440/filters:format(jpeg):quality(80)/12164304_1_1_180504_062444-w800-h600,null,Natalie Dixon,Dingle Partners,530,"1003/31 Abeckett Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/307-325-collins-street-melbourne-vic-3000-12170579,Apartment,https://rimh2.domainstatic.com.au/Lh1WqAJU5LZGxNzgm5QUZ5qHWW8=/660x440/filters:format(jpeg):quality(80)/12170579_1_1_180508_070322-w800-h535,null,Natalie Dixon,Dingle Partners,520,"307/325 Collins Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/3302-327-la-trobe-street-melbourne-vic-3000-12171738,Apartment,https://rimh2.domainstatic.com.au/6zxRMUumkUz-Ln1a2Y_Sb5nw6yg=/660x440/filters:format(jpeg):quality(80)/12171738_1_1_180516_055457-w800-h534,https://rimh2.domainstatic.com.au/nTEU8YGS3UJwsB3msJPEGZ0BCKs=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/17402/contact_1492180.jpeg?mod=180516-162741,Joyce Chang,Harcourts Glen Waverley,580,"3302/327 La Trobe Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/2009-250-elizabeth-street-melbourne-vic-3000-12173491,Apartment,https://rimh2.domainstatic.com.au/dhlj9TB8ZicrqDGoN627Aw1pe7M=/660x440/filters:format(jpeg):quality(80)/12173491_1_1_180509_061740-w5394-h3504,null,Natalie Dixon,Dingle Partners,635,"2009/250 Elizabeth Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/171-15-collins-street-melbourne-vic-3000-12174018,Apartment,https://rimh2.domainstatic.com.au/nfv0aQ0Hv0rwDIrd6JKA14b6LaY=/660x440/filters:format(jpeg):quality(80)/12174018_1_1_180509_074831-w4134-h2756,https://rimh2.domainstatic.com.au/Ox3NadIsO9jO_XIOEzk9vBNQbrc=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16216/contact_1382535.jpeg?mod=171106-111608,Daniella Ferraro,Harcourts Melbourne City,950,"171/15 Collins Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/302-68-latrobe-street-melbourne-vic-3000-12177501,Apartment,https://rimh2.domainstatic.com.au/MxVtGgfdHEAcc7-wziXG8nV7PbI=/660x440/filters:format(jpeg):quality(80)/12177501_1_1_180510_115027-w800-h534,null,Bianca Rapita,Dingle Partners,650,"302/68 Latrobe Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/316-422-collins-street-melbourne-vic-3000-12178180,Apartment,https://rimh2.domainstatic.com.au/Jj0VyeHui_4cioqhVtol5AeyVU4=/660x440/filters:format(jpeg):quality(80)/12178180_1_1_180511_021511-w4134-h2757,null,Mandy Feng,Dingle Partners,520,"316/422 Collins Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/607-300-swanston-street-melbourne-vic-3000-12178371,Apartment,https://rimh2.domainstatic.com.au/lUcp0XU65fUx3Jz4mbAm0G50FgU=/660x440/filters:format(jpeg):quality(80)/12178371_1_1_180511_025530-w3404-h2265,null,Mandy Feng,Dingle Partners,460,"607/300 Swanston Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/604-292-flinders-street-melbourne-vic-3000-12179081,Apartment,https://rimh2.domainstatic.com.au/rF7TFcDkdlcboBy6u5Wy2RwIje4=/660x440/filters:format(jpeg):quality(80)/12179081_1_1_180511_052116-w3456-h2304,null,Elizabeth McQuillian,Dingle Partners,780,"604/292 Flinders Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/407-325-collins-street-melbourne-vic-3000-12179190,Apartment,https://rimh2.domainstatic.com.au/gWSVliXaqX7Uc_nSmRMC-lNDd6A=/660x440/filters:format(jpeg):quality(80)/12179190_1_1_180511_054011-w800-h533,null,Elizabeth McQuillian,Dingle Partners,720,"407/325 Collins Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/602-225-elizabeth-street-melbourne-vic-3000-12179375,Apartment,https://rimh2.domainstatic.com.au/HXn2AjPpRP8zJSqkeVSifvYTc9o=/660x440/filters:format(jpeg):quality(80)/12179375_1_1_180511_061540-w800-h533,null,Elizabeth McQuillian,Dingle Partners,470,"602/225 Elizabeth Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/1216-218-a-beckett-street-melbourne-vic-3000-12184800,Apartment,https://rimh2.domainstatic.com.au/qe1_OuU6xxTZfubqJtHVAW3-BLU=/660x440/filters:format(jpeg):quality(80)/12184800_1_1_180515_095424-w800-h600,https://rimh2.domainstatic.com.au/j99267_obeCTfdhNeI6u3BLwJPI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4757/contact_1111559.JPG?mod=180515-195424,Candice Huang,Elite Real Estate \u0026 Development (VIC) Pty Ltd,630,"1216/218 A'BECKETT STREET,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/3806-80-a-beckett-street-melbourne-vic-3000-12186779,Apartment,https://rimh2.domainstatic.com.au/pc3VE6jb238-JajdBVdpaKJTD4Y=/660x440/filters:format(jpeg):quality(80)/12186779_1_1_180515_095429-w800-h600,https://rimh2.domainstatic.com.au/COsSkXEF0S6t_LKRD6LrpCshtYU=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4757/contact_1256720.JPG?mod=180516-194513,Kelly Yang,Elite Real Estate \u0026 Development (VIC) Pty Ltd,660,"3806/80 A'BECKETT STREET,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1281-1-william-street-melbourne-vic-3000-12189110,Apartment,https://rimh2.domainstatic.com.au/9cI-ZJji4yzLFIbTrLYXuYyy490=/660x440/filters:format(jpeg):quality(80)/12189110_1_1_180516_060001-w729-h546,null,Elizabeth McQuillian,Dingle Partners,460,"1281/1 William Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/312-58-la-trobe-street-melbourne-vic-3000-12189841,Apartment,https://rimh2.domainstatic.com.au/QhPM33TxIJ2jegGpRxelA35e_1g=/660x440/filters:format(jpeg):quality(80)/12189841_1_1_180516_094508-w800-h600,https://rimh2.domainstatic.com.au/fY3IFGU9ou1Off9jMPyFXroLKC0=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4757/contact_1474424.jpeg?mod=180516-194516,Tony Huang,Elite Real Estate \u0026 Development (VIC) Pty Ltd,410,"312/58 LA TROBE STREET,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/8-130-flinders-street-melbourne-vic-3000-12190756,Apartment,https://rimh2.domainstatic.com.au/DhtyXQ8XXxJpMAEiU_7BjdwRSyc=/660x440/filters:format(jpeg):quality(80)/12190756_1_1_180517_014016-w766-h487,null,Stephanie Hume,Dingle Partners,390,"8/130 Flinders Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/402-340-russell-street-melbourne-vic-3000-12191520,Apartment,https://rimh2.domainstatic.com.au/y-0okQsol7GUmIX1URYA1imk_t4=/660x440/filters:format(jpeg):quality(80)/12191520_1_1_180517_042556-w2000-h1333,null,Thomas Foster,Castran Gilbert Pty Ltd,495,"402/340 Russell Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/13-190-192-little-collins-street-melbourne-vic-3000-12192536,Apartment,https://rimh2.domainstatic.com.au/8mvmN0lRNuu2nISkIktsBAu7zS8=/660x440/filters:format(jpeg):quality(80)/12192536_1_1_180517_071424-w800-h532,null,Mandy Feng,Dingle Partners,530,"13/190-192 Little Collins Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/6005-135-a-beckett-street-melbourne-vic-3000-11341387,Apartment,https://rimh2.domainstatic.com.au/YkSTNhy3A4JWuojzzrwfbEesuSA=/660x440/filters:format(jpeg):quality(80)/11341387_1_pi_170428_120622-w800-h533,https://rimh2.domainstatic.com.au/o22ZUFrl3xzLwkqbYm4ngfFm8-g=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20795/contact_1238613.jpeg?mod=180517-123650,Mike Drover,Melbourne Real Estate,1000,"6005/135 A'Beckett Street,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/1401-480-st-kilda-road-melbourne-vic-3000-12076317,Apartment,https://rimh2.domainstatic.com.au/7h-suinwZn6sMgVam4buxiXZxTA=/660x440/filters:format(jpeg):quality(80)/12076317_1_0_180323_063040-w392-h294,https://rimh2.domainstatic.com.au/Ox3NadIsO9jO_XIOEzk9vBNQbrc=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16216/contact_1382535.jpeg?mod=171106-111608,Daniella Ferraro,Harcourts Melbourne City,750,"1401/480 St Kilda Road,,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/1202-480-st-kilda-road-melbourne-vic-3000-12121453,Apartment,https://rimh2.domainstatic.com.au/K5m5oKPyd4NofvmO5XBDN7gHfQs=/660x440/filters:format(jpeg):quality(80)/12121453_1_pi_180416_061507-w1600-h1067,null,Karen Gardiner,Dingle Partners,780,"1202/480 St Kilda Road,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/19-180-little-collins-street-melbourne-vic-3000-12127499,Apartment,https://rimh2.domainstatic.com.au/ZSBx7MT-_7nC2lU_GY2XD8i5Fug=/660x440/filters:format(jpeg):quality(80)/12127499_1_pi_180418_045032-w800-h533,null,Elizabeth McQuillian,Dingle Partners,920,"19/180 Little Collins Street,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/806-81-queens-road-melbourne-vic-3000-12133635,Apartment,https://rimh2.domainstatic.com.au/Vg9n2wfqe4BZhgOZSPguG4ZFbOo=/660x440/filters:format(jpeg):quality(80)/12133635_1_1_180516_105525-w440-h330,null,Morleys Real Estate,Morleys Real Estate,390,"806/81 Queens Road,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/802-350-la-trobe-street-melbourne-vic-3000-12134066,Apartment,https://rimh2.domainstatic.com.au/YtrBGjQh6lmdlDnlwAcLr1KXYh0=/660x440/filters:format(jpeg):quality(80)/12134066_1_pi_180420_062936-w800-h600,https://rimh2.domainstatic.com.au/dvZyPfygUpBb8vuD9N_jVhbgHy8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/23619/contact_1376017.jpeg?mod=180517-145322,Luisa Abbate,O'Brien Real Estate Mentone,520,"802/350 La Trobe  Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/301-500-flinders-street-melbourne-vic-3000-12135330,Apartment,https://rimh2.domainstatic.com.au/Z0yQq8fHmk90lf6OBd09APgTd0Y=/660x440/filters:format(jpeg):quality(80)/12135330_1_1_180516_103506-w800-h533,null,,Caine Real Estate,255,"301/500 Flinders Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/2311-601-little-lonsdale-street-melbourne-vic-3000-12157173,Apartment,https://rimh2.domainstatic.com.au/ia4RIpcEWlXEEsmMQKUgLx3ANl0=/660x440/filters:format(jpeg):quality(80)/12157173_1_1_180502_040927-w2500-h1667,https://rimh2.domainstatic.com.au/t8dXmMIschbaFo4Fzn1jq4g1Eo8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16216/contact_1372873.jpeg?mod=171106-111647,Mikaele  Horsnell,Harcourts Melbourne City,675,"2311/601 Little Lonsdale Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/1303-280-spencer-street-melbourne-vic-3000-12161237,Apartment,https://rimh2.domainstatic.com.au/W6kiTYFkRC7Dg_j7i7dmDqtEowg=/660x440/filters:format(jpeg):quality(80)/12161237_1_1_180503_060827-w456-h342,null,Elizabeth McQuillian,Dingle Partners,460,"1303/280 Spencer Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/503-292-296-flinders-street-melbourne-vic-3000-12161597,Apartment,https://rimh2.domainstatic.com.au/F1cEaCSx6-4Uz-Gb3VbbtPgprhg=/660x440/filters:format(jpeg):quality(80)/12161597_1_1_180503_070514-w800-h533,null,Elizabeth McQuillian,Dingle Partners,440,"503/292-296 Flinders Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/910-39-lonsdale-street-melbourne-vic-3000-12162285,Apartment,https://rimh2.domainstatic.com.au/0gmoKrsVL6qFN0pmnEGfogbSJ74=/660x440/filters:format(jpeg):quality(80)/12162285_1_1_180503_113621-w2000-h1335,null,Elizabeth McQuillian,Dingle Partners,380,"910/39 Lonsdale Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/2201-250-elizabeth-street-melbourne-vic-3000-12164449,Apartment,https://rimh2.domainstatic.com.au/vwF7Aw2KlttcmyeqKlagUt4lums=/660x440/filters:format(jpeg):quality(80)/12164449_1_1_180504_065002-w800-h517,null,Natalie Dixon,Dingle Partners,445,"2201/250 Elizabeth Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/211a-441-lonsdale-street-melbourne-vic-3000-12165548,Apartment,https://rimh2.domainstatic.com.au/NKoB0-TKb28ziYHwnM4zuCrJj04=/660x440/filters:format(jpeg):quality(80)/12165548_1_1_180506_115408-w900-h600,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,340,"211A/441 Lonsdale Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/308-62-hayward-lane-melbourne-vic-3000-12166533,Apartment,https://rimh2.domainstatic.com.au/NSWlLJq-EbGG05_-Oe2KVxLVt4M=/660x440/filters:format(jpeg):quality(80)/12166533_1_1_180507_034558-w440-h330,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,300,"308/62 Hayward Lane,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/11-5-davisons-place-melbourne-vic-3000-12173503,Apartment,https://rimh2.domainstatic.com.au/89Sur905Fqy9jIz6_SgHqFPz-7A=/660x440/filters:format(jpeg):quality(80)/12173503_1_1_180514_092009-w800-h600,https://rimh2.domainstatic.com.au/J7xzE__x0CljBb3Q0Bv2x3icVTo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/273/contact_1272597.JPG?mod=180517-152113,Leasing Concierge,Gary Peer \u0026 Associates,450,"11/5 Davisons Place,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1105-25-wills-street-melbourne-vic-3000-12174926,Apartment,https://rimh2.domainstatic.com.au/SMLqqNTUwWVa5uo5N-TzlHcqs1Q=/660x440/filters:format(jpeg):quality(80)/12174926_1_1_180510_010701-w1745-h1200,https://rimh2.domainstatic.com.au/SvJiZ2lE2Umoc1m3E5Z4ubq9uNg=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7574/contact_924279.JPG?mod=180515-124132,Dylan Emmett,Lucas Real Estate,750,"1105/25 Wills Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/1501-620-collins-street-melbourne-vic-3000-12175490,Apartment,https://rimh2.domainstatic.com.au/43ApZCVtYYbf4IrLJ6PgAXUKGBc=/660x440/filters:format(jpeg):quality(80)/12175490_1_1_180510_024820-w1024-h768,https://rimh2.domainstatic.com.au/XlFgHxMf-5MNvL26wXFUfBhdvvs=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/12104/contact_1108208.jpeg?mod=180517-153745,Sarah Martin,Melbourne Property Managers,620,"1501/620 Collins Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/103-299-queen-street-melbourne-vic-3000-12175934,Apartment,https://rimh2.domainstatic.com.au/56WLv0HxSCxfRTyTgkgx1gCczRU=/660x440/filters:format(jpeg):quality(80)/12175934_1_1_180517_092126-w800-h533,null,Effie Wilde,Inner Urban Real Estate Pty Ltd,1000,"103/299 Queen Street,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/2408-265-exhibition-street-melbourne-vic-3000-12185938,Apartment,https://rimh2.domainstatic.com.au/dUyzlADOAENO_EUKj4L2SMOKIxc=/660x440/filters:format(jpeg):quality(80)/12185938_1_1_180515_054948-w1024-h683,https://rimh2.domainstatic.com.au/5QJX1Wf1Sxr-VFpIUXdH4ubrm08=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/353/contact_844114.JPG?mod=170302-051027,Sam Vella,Melbourne Property Solutions,620,"2408/265 Exhibition Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/14-30-russell-street-melbourne-vic-3000-12190286,Apartment,https://rimh2.domainstatic.com.au/5FbN8jIHg4L9S9NP9lQ7-hgdOOQ=/660x440/filters:format(jpeg):quality(80)/12190286_1_1_180517_120049-w800-h533,null,,Caine Real Estate,425,"14/30 Russell Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/1706-243-franklin-street-melbourne-vic-3000-8828382,Apartment,https://rimh2.domainstatic.com.au/2Ly9mRIsWP6-z4iIyMflRYdfRgA=/660x440/filters:format(jpeg):quality(80)/w800-h531-8828382_1_pi_150115_062356,https://rimh2.domainstatic.com.au/AsZIclVTKLtv5-E_Sj13pt44puY=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/17352/contact_972606.jpeg?mod=170504-152124,Evelyn Papadopoulos,Open Living Real Estate,400,"1706/243 Franklin Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/2003-27-little-collins-street-melbourne-vic-3000-9137619,Apartment,https://rimh2.domainstatic.com.au/469MAlpWVTPMZWCZYcpmigNHO04=/660x440/filters:format(jpeg):quality(80)/9137619_1_1_180511_013742-w800-h534,https://rimh2.domainstatic.com.au/CAr0MlTr1d3j8WRAo68GwwcoNA8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20795/contact_1474048.jpeg?mod=180517-161202,Nicholas Johan,Melbourne Real Estate,450,"2003/27 Little Collins Street,MELBOURNE,VIC,3000",1,1
https://www.domain.com.au/409-539-st-kilda-road-melbourne-vic-3000-11920943,Apartment,https://rimh2.domainstatic.com.au/nuiu_F0kXN7gTuDVrYHLNh4IDTM=/660x440/filters:format(jpeg):quality(80)/11920943_1_pi_180116_014029-w800-h600,null,Emma Wooding,Dingle Partners,600,"409/539 St Kilda Road,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/3b-5-mill-place-melbourne-vic-3000-12120793,Apartment,https://rimh2.domainstatic.com.au/oiEI-2e5ecxpqwwS8qtkJDl5UCQ=/660x440/filters:format(jpeg):quality(80)/12120793_1_pi_180416_042457-w1600-h1200,null,Elizabeth McQuillian,Dingle Partners,670,"3B/5 Mill Place,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/504-325-collins-street-melbourne-vic-3000-12143606,Apartment,https://rimh2.domainstatic.com.au/KHgIpgPb0-B7v_yyATx1THHtVII=/660x440/filters:format(jpeg):quality(80)/12143606_1_pi_180426_034049-w1500-h1001,null,Natalie Dixon,Dingle Partners,465,"504/325 Collins Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1607-22-40-wills-street-melbourne-vic-3000-12183239,Apartment,https://rimh2.domainstatic.com.au/NA9p_I5IlotNoXkZCSFW-D3nV_w=/660x440/filters:format(jpeg):quality(80)/12183239_1_1_180514_075615-w2448-h3264,https://rimh2.domainstatic.com.au/xxoVEf2zHwOGsnfezoONh_TCFCI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7261/contact_1479049.jpeg?mod=180517-133926,Kenny Yan,BRADY residential,630,"1607/22-40 Wills Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/1406-8-sutherland-street-melbourne-vic-3000-12183889,Apartment,https://rimh2.domainstatic.com.au/kQdkHoUCIdKfRmV0f90xji1G_Kw=/660x440/filters:format(jpeg):quality(80)/11296119_1_0_170405_043514-w800-h533,https://rimh2.domainstatic.com.au/PiOhFqbyTfRdDkhsoW6qXE-6lcY=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/232/contact_1322264.PNG?mod=171130-111818,Melbourne One Leasing Office,MICM Real Estate,750,"1406/8 Sutherland Street,MELBOURNE,VIC,3000",3,2
https://www.domain.com.au/404-68-la-trobe-street-melbourne-vic-3000-12184718,Apartment,https://rimh2.domainstatic.com.au/d3AA42xIPQzWRJ79ETpfwcDCd_4=/660x440/filters:format(jpeg):quality(80)/12184718_1_1_180515_022959-w800-h533,https://rimh2.domainstatic.com.au/Ba0GLMLMCxF5lbL_N-31qleRYcI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/11842/contact_1286431.JPG?mod=170718-182823,Edith Wu,Melcorp Real Estate,690,"404/68 La Trobe Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1216-218-a-beckett-street-melbourne-vic-3000-12184800,Apartment,https://rimh2.domainstatic.com.au/qe1_OuU6xxTZfubqJtHVAW3-BLU=/660x440/filters:format(jpeg):quality(80)/12184800_1_1_180515_095424-w800-h600,https://rimh2.domainstatic.com.au/j99267_obeCTfdhNeI6u3BLwJPI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4757/contact_1111559.JPG?mod=180515-195424,Candice Huang,Elite Real Estate \u0026 Development (VIC) Pty Ltd,630,"1216/218 A'BECKETT STREET,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/3806-80-a-beckett-street-melbourne-vic-3000-12186779,Apartment,https://rimh2.domainstatic.com.au/pc3VE6jb238-JajdBVdpaKJTD4Y=/660x440/filters:format(jpeg):quality(80)/12186779_1_1_180515_095429-w800-h600,https://rimh2.domainstatic.com.au/COsSkXEF0S6t_LKRD6LrpCshtYU=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4757/contact_1256720.JPG?mod=180516-194513,Kelly Yang,Elite Real Estate \u0026 Development (VIC) Pty Ltd,660,"3806/80 A'BECKETT STREET,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/2406-5-sutherland-street-melbourne-vic-3000-12187351,Apartment,https://rimh2.domainstatic.com.au/9Gq1X7K7eSiYGh64kIzgV8fFssk=/660x440/filters:format(jpeg):quality(80)/12187351_1_1_180516_123010-w2592-h1944,https://rimh2.domainstatic.com.au/YH1yAw2j9AAPsGvTnKBcBo4x43k=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7261/contact_1479049.jpeg?mod=180517-174404,Kenny Yan,BRADY residential,660,"2406/5 Sutherland Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/4506-27-therry-street-melbourne-vic-3000-12187432,Apartment,https://rimh2.domainstatic.com.au/LIi3I3rvxKRrkyxARj4oS5L5PKY=/660x440/filters:format(jpeg):quality(80)/12187432_1_1_180516_124255-w800-h534,https://rimh2.domainstatic.com.au/QWi0Ymcbkidw915gGuuxLMxN5Wo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/11842/contact_1326590.JPG?mod=170718-182645,Clarisa Putri,Melcorp Real Estate,735,"4506/27 Therry Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/ref-051603-618-lonsdale-street-melbourne-vic-3000-12187511,Apartment,https://rimh2.domainstatic.com.au/niP9RkWHZZPNnbsYxXAoSeoDm18=/660x440/filters:format(jpeg):quality(80)/12187511_1_1_180516_125905-w2999-h1999,https://rimh2.domainstatic.com.au/PiOhFqbyTfRdDkhsoW6qXE-6lcY=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/232/contact_1322264.PNG?mod=171130-111818,Melbourne One Leasing Office,MICM Real Estate,700,"REF 051603/618 Lonsdale Street,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/706-8-sutherland-street-melbourne-vic-3000-12187655,Apartment,https://rimh2.domainstatic.com.au/FAKi-FJiuaAKrp_R2qyGSmbNUJ4=/660x440/filters:format(jpeg):quality(80)/12187655_1_1_180517_065051-w640-h427,https://rimh2.domainstatic.com.au/YH1yAw2j9AAPsGvTnKBcBo4x43k=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7261/contact_1479049.jpeg?mod=180517-174404,Kenny Yan,BRADY residential,610,"706/8 Sutherland Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/904-108-flinders-street-melbourne-vic-3000-12187681,Apartment,https://rimh2.domainstatic.com.au/KA6sQZ7LnQlktpSxFMVKpXoWhTw=/660x440/filters:format(jpeg):quality(80)/12187681_1_1_180516_014108-w800-h534,https://rimh2.domainstatic.com.au/PzIVMwF0o8oBwwvXtsws8_cXvoI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/24974/contact_1383511.jpeg?mod=180517-121736,Stephanie Brewer Maiga,LITTLE Real Estate Victoria,6800,"904/108 Flinders Street,MELBOURNE,VIC,3000",2,2
https://www.domain.com.au/136-538-little-lonsdale-st-melbourne-vic-3000-12188239,Apartment,https://rimh2.domainstatic.com.au/9LTzhPNHanTifOENJGrk9-9IKYw=/660x440/filters:format(jpeg):quality(80)/12188239_1_1_180516_034433-w800-h533,https://rimh2.domainstatic.com.au/MhBI1beLjm9AyUSDv_7Z667ssyI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20626/contact_1392565.jpeg?mod=171030-160307,Danielle Crumblehulme,Ray White Southbank,595,"136/538 Little Lonsdale St,MELBOURNE,VIC,3000",2,1
https://www.domain.com.au/1411-8-downie-street-melbourne-vic-3000-12189055,Apartment,https://rimh2.domainstatic.com.au/xF4PtKZgyd9fxqq3VycnxcKbRLE=/660x440/filters:format(jpeg):quality(80)/w800-h600-9868156_1_pi_150629_010820,https://rimh2.domainstatic.com.au/PiOhFqbyTfRdDkhsoW6qXE-6lcY=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/232/contact_1322264.PNG?mod=171130-111818,Melbourne One Leasing Office,MICM Real Estate,780,"1411/8 Downie Street,MELBOURNE,VIC,3000",3,2
